mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__C,param_SVM__gamma,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.0012492537498474121,0.0012536048889160156,0.6588057445200303,0.9967105263157895,10.0,0.282471264368,"{'SVM__C': 10.0, 'SVM__gamma': 0.28247126436781606}",8,0.5928571428571429,1.0,0.875,0.986842105263158,0.5,1.0,0.6666666666666666,1.0,0.0004341934336146922,0.00043360074709589987,0.13831636771983782,0.005697535551213382
0.0017520785331726074,0.0012487173080444336,0.6588057445200303,1.0,10.0,0.302528735632,"{'SVM__C': 10.0, 'SVM__gamma': 0.30252873563218385}",8,0.5928571428571429,1.0,0.875,1.0,0.5,1.0,0.6666666666666666,1.0,0.0004338518670252995,0.0004318813376483299,0.13831636771983782,0.0
0.001751720905303955,0.001002192497253418,0.6402872260015117,1.0,10.0,0.322586206897,"{'SVM__C': 10.0, 'SVM__gamma': 0.32258620689655165}",16,0.5928571428571429,1.0,0.875,1.0,0.5,1.0,0.5833333333333333,1.0,0.00043473940811471006,3.570313246696457e-06,0.14156463775583805,0.0
0.0012493729591369629,0.0005015134811401367,0.6254062736205593,1.0,10.0,0.342643678161,"{'SVM__C': 10.0, 'SVM__gamma': 0.34264367816091945}",17,0.5928571428571429,1.0,0.875,1.0,0.4375,1.0,0.5833333333333333,1.0,0.00043329142584614766,0.0005015134811401367,0.15787456572404504,0.0
0.0012499094009399414,0.0005006194114685059,0.6254062736205593,1.0,10.0,0.362701149425,"{'SVM__C': 10.0, 'SVM__gamma': 0.36270114942528725}",17,0.5928571428571429,1.0,0.875,1.0,0.4375,1.0,0.5833333333333333,1.0,0.00043339466402551413,0.000500621008209033,0.15787456572404504,0.0
0.0012490153312683105,0.0009998679161071777,0.5936602418745276,1.0,10.0,0.38275862069,"{'SVM__C': 10.0, 'SVM__gamma': 0.3827586206896551}",19,0.5928571428571429,1.0,0.75,1.0,0.4375,1.0,0.5833333333333333,1.0,0.0004321220618364778,3.9085379387748244e-07,0.10971600255516763,0.0
0.0012502074241638184,0.0002499818801879883,0.5638983371126228,1.0,10.0,0.402816091954,"{'SVM__C': 10.0, 'SVM__gamma': 0.4028160919540229}",21,0.5928571428571429,1.0,0.75,1.0,0.3125,1.0,0.5833333333333333,1.0,0.00043267222668166914,0.00043298131745719143,0.1554584215454356,0.0
0.0009999275207519531,0.00024968385696411133,0.5638983371126228,1.0,10.0,0.422873563218,"{'SVM__C': 10.0, 'SVM__gamma': 0.4228735632183907}",21,0.5928571428571429,1.0,0.75,1.0,0.3125,1.0,0.5833333333333333,1.0,5.591411304263389e-07,0.00043246512609160107,0.1554584215454356,0.0
0.0009993314743041992,0.0005054473876953125,0.5511999244142102,1.0,10.0,0.442931034483,"{'SVM__C': 10.0, 'SVM__gamma': 0.44293103448275856}",23,0.5928571428571429,1.0,0.7,1.0,0.3125,1.0,0.5833333333333333,1.0,3.95372484964776e-07,0.0005055068763777307,0.14111909984424575,0.0
0.0012511610984802246,0.0002499818801879883,0.5154856386999244,1.0,10.0,0.462988505747,"{'SVM__C': 10.0, 'SVM__gamma': 0.46298850574712636}",26,0.4678571428571428,1.0,0.7,1.0,0.3125,1.0,0.5833333333333333,1.0,0.00043542646178866643,0.00043298131745719143,0.14187269028247707,0.0
0.001249849796295166,0.0004999637603759766,0.5297713529856387,1.0,10.0,0.483045977011,"{'SVM__C': 10.0, 'SVM__gamma': 0.48304597701149415}",24,0.5178571428571428,1.0,0.7,1.0,0.3125,1.0,0.5833333333333333,1.0,0.0004328781120128417,0.0004999637603759766,0.13884253729561302,0.0
0.0009993910789489746,0.0010079741477966309,0.5297713529856387,1.0,10.0,0.503103448276,"{'SVM__C': 10.0, 'SVM__gamma': 0.50310344827586206}",24,0.5178571428571428,1.0,0.7,1.0,0.3125,1.0,0.5833333333333333,1.0,5.685920723777685e-07,9.274413775405911e-06,0.13884253729561302,0.0
0.0012491941452026367,0.0007508993148803711,0.4980253212396069,1.0,10.0,0.52316091954,"{'SVM__C': 10.0, 'SVM__gamma': 0.52316091954022981}",27,0.5178571428571428,1.0,0.575,1.0,0.3125,1.0,0.5833333333333333,1.0,0.0004339450820773186,0.0004335347187348148,0.1069089590956423,0.0
0.00100022554397583,0.0005002617835998535,0.48532690854119415,1.0,10.0,0.543218390805,"{'SVM__C': 10.0, 'SVM__gamma': 0.54321839080459766}",28,0.5178571428571428,1.0,0.525,1.0,0.3125,1.0,0.5833333333333333,1.0,7.97455797210911e-07,0.0005002619611425504,0.09974108485634552,0.0
0.0012497305870056152,0.0,0.4674697656840514,1.0,10.0,0.563275862069,"{'SVM__C': 10.0, 'SVM__gamma': 0.56327586206896552}",29,0.45535714285714296,1.0,0.525,1.0,0.3125,1.0,0.5833333333333333,1.0,0.0004329471782289889,0.0,0.09789629105925969,0.0
0.0009992122650146484,0.0007503628730773926,0.4674697656840514,1.0,10.0,0.583333333333,"{'SVM__C': 10.0, 'SVM__gamma': 0.58333333333333326}",29,0.45535714285714296,1.0,0.525,1.0,0.3125,1.0,0.5833333333333333,1.0,4.76837158203125e-07,0.0004332224145114679,0.09789629105925969,0.0
